state,name,localid,year,et,eu,es,e4,e3,e2,e1
MA,watertown,03140000,2015,236,2,0,18,213,1,2
MA,watertown,03140000,2016,251,86,0,13,152,0,0
MA,watertown,03140000,2017,251,1,250,NA,NA,NA,NA
MA,watertown,03140000,2018,259,1,0,20,234,4,0
MA,wayland,03150000,2013,NA,NA,NA,NA,NA,NA,NA
MA,wayland,03150000,2014,226,100,0,8,114,4,0
MA,wayland,03150000,2015,231,0,0,27,199,5,0
MA,wayland,03150000,2016,232,0,0,31,198,2,1
MA,wayland,03150000,2017,232,0,0,33,198,1,0
MA,wayland,03150000,2018,240,0,0,35,202,3,0
MA,webster,03160000,2013,132,46,86,NA,NA,NA,NA
MA,webster,03160000,2014,135,11,124,NA,NA,NA,NA
MA,webster,03160000,2015,133,3,0,14,116,0,0
MA,webster,03160000,2016,129,3,0,12,103,10,1
MA,webster,03160000,2017,134,0,0,16,111,5,2
MA,webster,03160000,2018,139,4,0,12,121,2,0
MA,wellesley,03170000,2013,NA,NA,NA,NA,NA,NA,NA
MA,wellesley,03170000,2014,420,420,0,NA,NA,NA,NA
MA,wellesley,03170000,2015,403,244,159,NA,NA,NA,NA
MA,wellesley,03170000,2016,401,0,0,30,364,7,0
MA,wellesley,03170000,2017,389,9,0,43,330,7,0
MA,wellesley,03170000,2018,399,0,0,45,350,4,0
MA,wellfleet,03180000,2013,20,8,12,NA,NA,NA,NA
MA,wellfleet,03180000,2014,19,0,19,NA,NA,NA,NA
MA,wellfleet,03180000,2015,18,0,18,NA,NA,NA,NA
MA,wellfleet,03180000,2016,18,0,0,13,5,0,0
MA,wellfleet,03180000,2017,21,0,21,NA,NA,NA,NA
MA,wellfleet,03180000,2018,17,0,17,NA,NA,NA,NA
MA,westborough,03210000,2013,272,220,52,NA,NA,NA,NA
MA,westborough,03210000,2014,278,6,272,NA,NA,NA,NA
MA,westborough,03210000,2015,285,1,0,8,268,8,0
MA,westborough,03210000,2016,275,9,0,28,235,3,0
MA,westborough,03210000,2017,285,6,0,30,246,3,0
MA,westborough,03210000,2018,333,10,0,45,271,7,0
MA,west boylston,03220000,2013,NA,NA,NA,NA,NA,NA,NA
MA,west boylston,03220000,2014,78,27,51,NA,NA,NA,NA
MA,west boylston,03220000,2015,73,27,46,NA,NA,NA,NA
MA,west boylston,03220000,2016,83,0,83,NA,NA,NA,NA
MA,west boylston,03220000,2017,85,40,45,NA,NA,NA,NA
MA,west boylston,03220000,2018,87,33,54,NA,NA,NA,NA
MA,west bridgewater,03230000,2013,90,8,82,NA,NA,NA,NA
MA,west bridgewater,03230000,2014,90,0,0,5,84,1,0
MA,west bridgewater,03230000,2015,93,0,93,NA,NA,NA,NA
MA,west bridgewater,03230000,2016,96,0,96,NA,NA,NA,NA
MA,west bridgewater,03230000,2017,97,0,97,NA,NA,NA,NA
MA,west bridgewater,03230000,2018,92,0,92,NA,NA,NA,NA
MA,westfield,03250000,2013,NA,NA,NA,NA,NA,NA,NA
MA,westfield,03250000,2014,458,266,192,NA,NA,NA,NA
MA,westfield,03250000,2015,445,15,0,13,391,25,1
MA,westfield,03250000,2016,438,21,0,15,392,10,0
MA,westfield,03250000,2017,422,15,0,22,368,17,0
MA,westfield,03250000,2018,421,4,0,29,382,6,0
MA,westford,03260000,2013,381,178,203,NA,NA,NA,NA
MA,westford,03260000,2014,374,10,0,17,338,8,1
MA,westford,03260000,2015,375,4,0,53,307,9,2
MA,westford,03260000,2016,378,26,0,72,269,10,1
MA,westford,03260000,2017,377,21,0,73,275,8,0
MA,westford,03260000,2018,377,7,0,81,275,14,0
MA,westhampton,03270000,2013,NA,NA,NA,NA,NA,NA,NA
MA,westhampton,03270000,2014,14,6,8,NA,NA,NA,NA
MA,westhampton,03270000,2015,14,0,14,NA,NA,NA,NA
MA,westhampton,03270000,2016,15,1,14,NA,NA,NA,NA
MA,westhampton,03270000,2017,14,0,14,NA,NA,NA,NA
MA,westhampton,03270000,2018,15,0,15,NA,NA,NA,NA
MA,weston,03300000,2013,217,16,0,13,184,4,0
MA,weston,03300000,2014,219,3,0,30,182,4,0
MA,weston,03300000,2015,216,1,0,45,169,1,0
MA,weston,03300000,2016,210,3,0,60,144,3,0
MA,weston,03300000,2017,201,1,0,54,146,0,0
MA,weston,03300000,2018,199,1,0,46,150,2,0
MA,westport,03310000,2013,121,0,121,NA,NA,NA,NA
MA,westport,03310000,2014,131,3,128,NA,NA,NA,NA
MA,westport,03310000,2015,126,3,0,2,115,5,1
MA,westport,03310000,2016,119,0,119,NA,NA,NA,NA
MA,westport,03310000,2017,118,1,0,4,107,5,1
MA,westport,03310000,2018,120,0,0,11,109,0,0
MA,west springfield,03320000,2013,308,141,167,NA,NA,NA,NA
MA,west springfield,03320000,2014,301,6,0,31,256,8,0
MA,west springfield,03320000,2015,316,0,316,NA,NA,NA,NA
MA,west springfield,03320000,2016,318,4,0,45,264,4,1
MA,west springfield,03320000,2017,319,1,0,55,254,9,0
MA,west springfield,03320000,2018,336,1,0,56,270,9,0
MA,westwood,03350000,2013,NA,NA,NA,NA,NA,NA,NA
MA,westwood,03350000,2014,237,56,181,NA,NA,NA,NA
MA,westwood,03350000,2015,231,3,228,NA,NA,NA,NA
MA,westwood,03350000,2016,238,10,228,NA,NA,NA,NA
MA,westwood,03350000,2017,244,6,238,NA,NA,NA,NA
MA,westwood,03350000,2018,255,6,249,NA,NA,NA,NA
MA,weymouth,03360000,2013,NA,NA,NA,NA,NA,NA,NA
MA,weymouth,03360000,2014,430,66,364,NA,NA,NA,NA
MA,weymouth,03360000,2015,424,45,0,22,343,11,3
MA,weymouth,03360000,2016,429,11,0,27,381,9,1
MA,weymouth,03360000,2017,427,24,0,21,370,12,0
MA,weymouth,03360000,2018,442,40,0,39,357,5,1
MA,whately,03370000,2013,NA,NA,NA,NA,NA,NA,NA
MA,whately,03370000,2014,13,0,13,NA,NA,NA,NA
MA,whately,03370000,2015,13,0,13,NA,NA,NA,NA
MA,whately,03370000,2016,13,0,13,NA,NA,NA,NA
MA,whately,03370000,2017,15,0,0,4,11,0,0
MA,whately,03370000,2018,18,0,0,3,15,0,0
MA,williamsburg,03400000,2013,NA,NA,NA,NA,NA,NA,NA
MA,williamsburg,03400000,2014,19,8,11,NA,NA,NA,NA
MA,williamsburg,03400000,2015,19,0,19,NA,NA,NA,NA
MA,williamsburg,03400000,2016,21,0,21,NA,NA,NA,NA
MA,williamsburg,03400000,2017,20,0,20,NA,NA,NA,NA
MA,williamsburg,03400000,2018,19,0,19,NA,NA,NA,NA
MA,williamstown,03410000,2013,37,NA,NA,NA,NA,NA,NA
MA,williamstown,03410000,2014,36,1,35,NA,NA,NA,NA
MA,williamstown,03410000,2015,37,2,35,NA,NA,NA,NA
MA,williamstown,03410000,2016,38,2,36,NA,NA,NA,NA
MA,williamstown,03410000,2017,40,3,37,NA,NA,NA,NA
MA,williamstown,03410000,2018,40,4,36,NA,NA,NA,NA
MA,wilmington,03420000,2013,NA,NA,NA,NA,NA,NA,NA
MA,wilmington,03420000,2014,279,67,0,7,202,3,0
MA,wilmington,03420000,2015,277,18,0,8,233,18,0
MA,wilmington,03420000,2016,277,6,0,16,239,15,1
MA,wilmington,03420000,2017,282,22,0,26,224,9,1
MA,wilmington,03420000,2018,276,25,0,29,215,5,2
MA,winchendon,03430000,2013,115,1,114,NA,NA,NA,NA
MA,winchendon,03430000,2014,109,1,108,NA,NA,NA,NA
MA,winchendon,03430000,2015,102,0,102,NA,NA,NA,NA
MA,winchendon,03430000,2016,99,1,98,NA,NA,NA,NA
MA,winchendon,03430000,2017,97,2,95,NA,NA,NA,NA
MA,winchendon,03430000,2018,89,0,89,NA,NA,NA,NA
MA,winchester,03440000,2013,327,143,184,NA,NA,NA,NA
MA,winchester,03440000,2014,349,1,348,NA,NA,NA,NA
MA,winchester,03440000,2015,356,17,0,42,288,8,1
MA,winchester,03440000,2016,362,8,0,54,297,3,0
MA,winchester,03440000,2017,378,17,0,63,290,8,0
MA,winchester,03440000,2018,379,19,0,58,296,6,0
MA,winthrop,03460000,2013,152,25,127,NA,NA,NA,NA
MA,winthrop,03460000,2014,151,3,0,7,134,7,0
MA,winthrop,03460000,2015,152,11,141,NA,NA,NA,NA
MA,winthrop,03460000,2016,152,4,0,14,128,6,0
MA,winthrop,03460000,2017,160,26,134,NA,NA,NA,NA
MA,winthrop,03460000,2018,147,0,147,NA,NA,NA,NA
MA,woburn,03470000,2013,361,361,0,NA,NA,NA,NA
MA,woburn,03470000,2014,372,65,0,4,294,8,1
MA,woburn,03470000,2015,374,0,0,17,350,7,0
MA,woburn,03470000,2016,392,37,355,NA,NA,NA,NA
MA,woburn,03470000,2017,395,19,0,29,342,4,1
MA,woburn,03470000,2018,382,6,0,43,331,2,0
MA,worcester,03480000,2013,1612,34,0,96,1371,103,8
MA,worcester,03480000,2014,1804,6,0,162,1518,104,16
MA,worcester,03480000,2015,1704,0,0,107,1549,39,9
MA,worcester,03480000,2016,1540,0,0,156,1334,45,8
MA,worcester,03480000,2017,1688,2,0,265,1356,57,10
MA,worcester,03480000,2018,1723,0,0,288,1378,55,3
MA,worthington,03490000,2016,7,0,7,NA,NA,NA,NA
MA,worthington,03490000,2017,8,0,8,NA,NA,NA,NA
MA,worthington,03490000,2018,9,0,9,NA,NA,NA,NA
MA,wrentham,03500000,2013,78,33,45,NA,NA,NA,NA
MA,wrentham,03500000,2014,80,0,80,NA,NA,NA,NA
MA,wrentham,03500000,2015,81,0,81,NA,NA,NA,NA
MA,wrentham,03500000,2016,79,0,79,NA,NA,NA,NA
MA,wrentham,03500000,2017,79,0,0,41,38,0,0
MA,wrentham,03500000,2018,79,0,0,50,29,0,0
MA,northampton-smith vocational agricultural,04060000,2013,NA,NA,NA,NA,NA,NA,NA
MA,northampton-smith vocational agricultural,04060000,2014,44,NA,NA,NA,NA,NA,NA
MA,northampton-smith vocational agricultural,04060000,2015,49,0,49,NA,NA,NA,NA
MA,northampton-smith vocational agricultural,04060000,2016,52,3,49,NA,NA,NA,NA
MA,northampton-smith vocational agricultural,04060000,2017,51,1,50,NA,NA,NA,NA
MA,northampton-smith vocational agricultural,04060000,2018,57,1,56,NA,NA,NA,NA
MA,dudley street neighborhood charter school (district),04070000,2013,NA,NA,NA,NA,NA,NA,NA
MA,dudley street neighborhood charter school (district),04070000,2014,10,1,9,NA,NA,NA,NA
MA,dudley street neighborhood charter school,04070000,2015,16,2,14,NA,NA,NA,NA
MA,dudley street neighborhood charter school (district),04070000,2016,19,0,19,NA,NA,NA,NA
MA,dudley street neighborhood charter school (district),04070000,2017,21,1,20,NA,NA,NA,NA
MA,dudley street neighborhood charter school (district),04070000,2018,20,0,20,NA,NA,NA,NA
MA,alma del mar charter school (district),04090000,2013,NA,NA,NA,NA,NA,NA,NA
MA,alma del mar charter school (district),04090000,2014,NA,NA,NA,NA,NA,NA,NA
MA,alma del mar charter school,04090000,2015,NA,NA,NA,NA,NA,NA,NA
MA,alma del mar charter school (district),04090000,2016,NA,NA,NA,NA,NA,NA,NA
MA,alma del mar charter school (district),04090000,2017,NA,NA,NA,NA,NA,NA,NA
MA,alma del mar charter school (district),04090000,2018,NA,NA,NA,NA,NA,NA,NA
MA,excel academy charter (district),04100000,2013,24,15,9,NA,NA,NA,NA
MA,excel academy charter (district),04100000,2014,26,2,0,4,18,2,0
MA,excel academy charter,04100000,2015,NA,NA,NA,NA,NA,NA,NA
MA,excel academy charter (district),04100000,2016,NA,NA,NA,NA,NA,NA,NA
MA,excel academy charter (district),04100000,2017,NA,NA,NA,NA,NA,NA,NA
MA,excel academy charter (district),04100000,2018,NA,NA,NA,NA,NA,NA,NA
MA,boston green academy horace mann charter school (district),04110000,2013,NA,NA,NA,NA,NA,NA,NA
MA,boston green academy horace mann charter school (district),04110000,2014,43,0,43,NA,NA,NA,NA
MA,boston green academy horace mann charter school,04110000,2015,37,6,31,NA,NA,NA,NA
MA,boston green academy horace mann charter school (district),04110000,2016,41,0,41,NA,NA,NA,NA
MA,boston green academy horace mann charter school (district),04110000,2017,44,0,44,NA,NA,NA,NA
MA,boston green academy horace mann charter school (district),04110000,2018,44,0,44,NA,NA,NA,NA
MA,academy of the pacific rim charter public (district),04120000,2013,38,0,0,18,18,2,0
MA,academy of the pacific rim charter public (district),04120000,2014,38,0,0,5,27,3,3
MA,academy of the pacific rim charter public,04120000,2015,44,1,0,12,22,9,0
MA,academy of the pacific rim charter public (district),04120000,2016,45,0,45,NA,NA,NA,NA
MA,academy of the pacific rim charter public (district),04120000,2017,48,0,0,7,32,6,3
MA,academy of the pacific rim charter public (district),04120000,2018,51,0,51,NA,NA,NA,NA
MA,four rivers charter public (district),04130000,2013,NA,NA,NA,NA,NA,NA,NA
MA,four rivers charter public (district),04130000,2014,NA,NA,NA,NA,NA,NA,NA
MA,four rivers charter public,04130000,2015,NA,NA,NA,NA,NA,NA,NA
MA,four rivers charter public (district),04130000,2016,NA,NA,NA,NA,NA,NA,NA
MA,four rivers charter public (district),04130000,2017,NA,NA,NA,NA,NA,NA,NA
MA,four rivers charter public (district),04130000,2018,NA,NA,NA,NA,NA,NA,NA
MA,berkshire arts and technology charter public (district),04140000,2013,34,2,32,NA,NA,NA,NA
MA,berkshire arts and technology charter public (district),04140000,2014,37,0,37,NA,NA,NA,NA
MA,berkshire arts and technology charter public,04140000,2015,NA,NA,NA,NA,NA,NA,NA
MA,berkshire arts and technology charter public (district),04140000,2016,NA,NA,NA,NA,NA,NA,NA
MA,berkshire arts and technology charter public (district),04140000,2017,NA,NA,NA,NA,NA,NA,NA
MA,berkshire arts and technology charter public (district),04140000,2018,NA,NA,NA,NA,NA,NA,NA
MA,amesbury academy charter public (district),04150000,2013,NA,NA,NA,NA,NA,NA,NA
MA,amesbury academy charter public (district),04150000,2014,8,2,6,NA,NA,NA,NA
MA,amesbury academy charter public (district),04150000,2015,6,0,6,NA,NA,NA,NA
MA,boston preparatory charter public (district),04160000,2013,34,NA,NA,NA,NA,NA,NA
MA,boston preparatory charter public (district),04160000,2014,35,0,0,9,17,9,0
MA,boston preparatory charter public,04160000,2015,34,1,33,NA,NA,NA,NA
MA,boston preparatory charter public (district),04160000,2016,37,0,0,5,22,8,2
MA,boston preparatory charter public (district),04160000,2017,39,0,0,2,22,12,3
MA,boston preparatory charter public (district),04160000,2018,50,0,0,3,18,24,5
MA,bridge boston charter school (district),04170000,2013,NA,NA,NA,NA,NA,NA,NA
MA,bridge boston charter school (district),04170000,2014,NA,NA,NA,NA,NA,NA,NA
MA,bridge boston charter school,04170000,2015,NA,NA,NA,NA,NA,NA,NA
MA,bridge boston charter school (district),04170000,2016,NA,NA,NA,NA,NA,NA,NA
MA,bridge boston charter school (district),04170000,2017,NA,NA,NA,NA,NA,NA,NA
MA,bridge boston charter school (district),04170000,2018,NA,NA,NA,NA,NA,NA,NA
MA,christa mcauliffe regional charter public (district),04180000,2013,36,20,16,NA,NA,NA,NA
MA,christa mcauliffe regional charter public (district),04180000,2014,34,6,28,NA,NA,NA,NA
MA,christa mcauliffe charter public (district),04180000,2015,NA,NA,NA,NA,NA,NA,NA
MA,christa mcauliffe charter public (district),04180000,2016,NA,NA,NA,NA,NA,NA,NA
MA,christa mcauliffe charter public (district),04180000,2017,NA,NA,NA,NA,NA,NA,NA
MA,christa mcauliffe charter public (district),04180000,2018,NA,NA,NA,NA,NA,NA,NA
MA,smith leadership academy charter public (district),04190000,2013,20,0,20,NA,NA,NA,NA
MA,smith leadership academy charter public (district),04190000,2014,17,0,17,NA,NA,NA,NA
MA,helen y. davis leadership academy charter public (district),04190000,2015,15,1,14,NA,NA,NA,NA
MA,helen y. davis leadership academy charter public (district),04190000,2016,15,0,15,NA,NA,NA,NA
MA,helen y. davis leadership academy charter public (district),04190000,2017,NA,NA,NA,NA,NA,NA,NA
MA,helen y. davis leadership academy charter public (district),04190000,2018,NA,NA,NA,NA,NA,NA,NA
MA,benjamin banneker charter public (district),04200000,2013,22,1,21,NA,NA,NA,NA
MA,benjamin banneker charter public (district),04200000,2014,20,0,20,NA,NA,NA,NA
MA,benjamin banneker charter public (district),04200000,2015,20,0,20,NA,NA,NA,NA
MA,benjamin banneker charter public (district),04200000,2016,19,0,19,NA,NA,NA,NA
MA,benjamin banneker charter public (district),04200000,2017,20,0,20,NA,NA,NA,NA
MA,benjamin banneker charter public (district),04200000,2018,16,0,16,NA,NA,NA,NA
MA,boston day and evening academy charter (district),04240000,2013,28,4,24,NA,NA,NA,NA
MA,boston day and evening academy charter (district),04240000,2014,34,0,34,NA,NA,NA,NA
MA,boston day and evening academy charter,04240000,2015,22,0,22,NA,NA,NA,NA
MA,boston day and evening academy charter (district),04240000,2016,20,0,20,NA,NA,NA,NA
MA,boston day and evening academy charter (district),04240000,2017,21,1,20,NA,NA,NA,NA
MA,boston day and evening academy charter (district),04240000,2018,21,2,19,NA,NA,NA,NA
MA,community day charter public school - gateway (district),04260000,2013,NA,NA,NA,NA,NA,NA,NA
MA,community day charter public school - gateway (district),04260000,2014,20,4,16,NA,NA,NA,NA
MA,community day charter public school - gateway,04260000,2015,26,4,22,NA,NA,NA,NA
MA,community day charter public school - gateway (district),04260000,2016,26,4,0,0,21,1,0
MA,community day charter public school - gateway (district),04260000,2017,31,0,0,0,26,5,0
MA,community day charter public school - gateway (district),04260000,2018,33,0,0,0,18,15,0
MA,barnstable community horace mann charter public (district),04270000,2013,24,0,24,NA,NA,NA,NA
MA,barnstable community horace mann charter public (district),04270000,2014,24,22,2,NA,NA,NA,NA
MA,barnstable community horace mann charter public,04270000,2015,26,0,26,NA,NA,NA,NA
MA,barnstable community horace mann charter public (district),04270000,2016,26,0,26,NA,NA,NA,NA
MA,barnstable community horace mann charter public (district),04270000,2017,26,2,24,NA,NA,NA,NA
MA,barnstable community horace mann charter public (district),04270000,2018,25,0,25,NA,NA,NA,NA
MA,edward brooke charter (district),04280000,2013,38,2,36,NA,NA,NA,NA
MA,brooke charter school roslindale (district),04280000,2014,41,2,39,NA,NA,NA,NA
MA,brooke charter school roslindale,04280000,2015,42,2,40,NA,NA,NA,NA
MA,brooke charter school roslindale (district),04280000,2016,NA,NA,NA,NA,NA,NA,NA
MA,brooke charter school (district),04280000,2017,NA,NA,NA,NA,NA,NA,NA
MA,brooke charter school (district),04280000,2018,NA,NA,NA,NA,NA,NA,NA
MA,kipp academy lynn charter (district),04290000,2013,52,39,13,NA,NA,NA,NA
MA,kipp academy lynn charter (district),04290000,2014,54,NA,NA,NA,NA,NA,NA
MA,kipp academy lynn charter,04290000,2015,NA,NA,NA,NA,NA,NA,NA
MA,kipp academy lynn charter (district),04290000,2016,NA,NA,NA,NA,NA,NA,NA
MA,kipp academy lynn charter (district),04290000,2017,NA,NA,NA,NA,NA,NA,NA
MA,kipp academy lynn charter (district),04290000,2018,NA,NA,NA,NA,NA,NA,NA
MA,advanced math and science academy charter (district),04300000,2013,NA,NA,NA,NA,NA,NA,NA
MA,advanced math and science academy charter (district),04300000,2014,NA,NA,NA,NA,NA,NA,NA
MA,advanced math and science academy charter (district),04300000,2015,NA,NA,NA,NA,NA,NA,NA
MA,advanced math and science academy charter (district),04300000,2016,NA,NA,NA,NA,NA,NA,NA
MA,advanced math and science academy charter (district),04300000,2017,NA,NA,NA,NA,NA,NA,NA
MA,advanced math and science academy charter (district),04300000,2018,NA,NA,NA,NA,NA,NA,NA
MA,community day charter public school - r. kingman webster (district),04310000,2013,NA,NA,NA,NA,NA,NA,NA
MA,community day charter public school - r. kingman webster (district),04310000,2014,18,0,18,NA,NA,NA,NA
MA,community day charter public school - r. kingman webster,04310000,2015,28,0,28,NA,NA,NA,NA
MA,community day charter public school - r. kingman webster (district),04310000,2016,27,0,27,NA,NA,NA,NA
MA,community day charter public school - r. kingman webster (district),04310000,2017,31,0,0,0,22,9,0
MA,community day charter public school - r. kingman webster (district),04310000,2018,30,0,0,0,17,13,0
MA,cape cod lighthouse charter (district),04320000,2013,NA,NA,NA,NA,NA,NA,NA
MA,cape cod lighthouse charter (district),04320000,2014,NA,NA,NA,NA,NA,NA,NA
MA,cape cod lighthouse charter,04320000,2015,NA,NA,NA,NA,NA,NA,NA
MA,cape cod lighthouse charter (district),04320000,2016,NA,NA,NA,NA,NA,NA,NA
MA,cape cod lighthouse charter (district),04320000,2017,NA,NA,NA,NA,NA,NA,NA
MA,cape cod lighthouse charter (district),04320000,2018,NA,NA,NA,NA,NA,NA,NA
MA,innovation academy charter (district),04350000,2013,NA,NA,NA,NA,NA,NA,NA
MA,innovation academy charter (district),04350000,2014,NA,NA,NA,NA,NA,NA,NA
MA,innovation academy charter,04350000,2015,NA,NA,NA,NA,NA,NA,NA
MA,innovation academy charter (district),04350000,2016,NA,NA,NA,NA,NA,NA,NA
MA,innovation academy charter (district),04350000,2017,NA,NA,NA,NA,NA,NA,NA
MA,innovation academy charter (district),04350000,2018,NA,NA,NA,NA,NA,NA,NA
MA,community charter school of cambridge (district),04360000,2013,36,2,34,NA,NA,NA,NA
MA,community charter school of cambridge (district),04360000,2014,41,1,40,NA,NA,NA,NA
MA,community charter school of cambridge,04360000,2015,40,0,40,NA,NA,NA,NA
MA,community charter school of cambridge (district),04360000,2016,39,0,39,NA,NA,NA,NA
MA,community charter school of cambridge (district),04360000,2017,40,0,40,NA,NA,NA,NA
MA,community charter school of cambridge (district),04360000,2018,NA,NA,NA,NA,NA,NA,NA
MA,city on a hill charter public (district),04370000,2013,32,5,0,5,22,0,0
MA,city on a hill charter public (district),04370000,2014,28,0,0,2,22,4,0
MA,city on a hill charter public school circuit street (district),04370000,2015,26,0,0,7,18,1,0
MA,city on a hill charter public school circuit street (district),04370000,2016,31,0,0,6,24,1,0
MA,city on a hill charter public school circuit street (district),04370000,2017,26,0,26,NA,NA,NA,NA
MA,city on a hill charter public school circuit street (district),04370000,2018,30,0,30,NA,NA,NA,NA
MA,codman academy charter public (district),04380000,2013,19,7,12,NA,NA,NA,NA
MA,codman academy charter public (district),04380000,2014,20,7,13,NA,NA,NA,NA
MA,codman academy charter public (district),04380000,2015,NA,NA,NA,NA,NA,NA,NA
MA,codman academy charter public (district),04380000,2016,NA,NA,NA,NA,NA,NA,NA
MA,codman academy charter public (district),04380000,2017,NA,NA,NA,NA,NA,NA,NA
MA,codman academy charter public (district),04380000,2018,NA,NA,NA,NA,NA,NA,NA
MA,conservatory lab charter (district),04390000,2013,8,0,8,NA,NA,NA,NA
MA,conservatory lab charter (district),04390000,2014,15,0,0,2,12,1,0
MA,conservatory lab charter (district),04390000,2015,NA,NA,NA,NA,NA,NA,NA
MA,conservatory lab charter (district),04390000,2016,NA,NA,NA,NA,NA,NA,NA
MA,conservatory lab charter (district),04390000,2017,NA,NA,NA,NA,NA,NA,NA
MA,conservatory lab charter (district),04390000,2018,NA,NA,NA,NA,NA,NA,NA
MA,community day charter public school - prospect (district),04400000,2013,37,4,33,NA,NA,NA,NA
MA,community day charter public school - prospect (district),04400000,2014,36,3,33,NA,NA,NA,NA
MA,community day charter public school - prospect,04400000,2015,48,8,40,NA,NA,NA,NA
MA,community day charter public school - prospect (district),04400000,2016,41,0,0,3,38,0,0
MA,community day charter public school - prospect (district),04400000,2017,43,0,0,0,32,11,0
MA,community day charter public school - prospect (district),04400000,2018,40,0,0,0,20,20,0
MA,sabis international charter (district),04410000,2013,96,3,93,NA,NA,NA,NA
MA,sabis international charter (district),04410000,2014,96,5,91,NA,NA,NA,NA
MA,sabis international charter,04410000,2015,NA,NA,NA,NA,NA,NA,NA
MA,sabis international charter (district),04410000,2016,NA,NA,NA,NA,NA,NA,NA
MA,sabis international charter (district),04410000,2017,NA,NA,NA,NA,NA,NA,NA
MA,sabis international charter (district),04410000,2018,NA,NA,NA,NA,NA,NA,NA
MA,edward w. brooke charter school 2 (district),04430000,2013,NA,NA,NA,NA,NA,NA,NA
MA,brooke charter school mattapan (district),04430000,2014,NA,NA,NA,NA,NA,NA,NA
MA,brooke charter school mattapan,04430000,2015,NA,NA,NA,NA,NA,NA,NA
MA,brooke charter school mattapan (district),04430000,2016,NA,NA,NA,NA,NA,NA,NA
MA,neighborhood house charter (district),04440000,2013,35,17,18,NA,NA,NA,NA
MA,neighborhood house charter (district),04440000,2014,35,3,32,NA,NA,NA,NA
MA,neighborhood house charter,04440000,2015,NA,NA,NA,NA,NA,NA,NA
MA,neighborhood house charter (district),04440000,2016,NA,NA,NA,NA,NA,NA,NA
MA,neighborhood house charter (district),04440000,2017,NA,NA,NA,NA,NA,NA,NA
MA,neighborhood house charter (district),04440000,2018,NA,NA,NA,NA,NA,NA,NA
MA,abby kelley foster charter public (district),04450000,2013,116,9,0,2,97,8,0
MA,abby kelley foster charter public (district),04450000,2014,117,0,0,7,104,6,0
MA,abby kelley foster charter public (district),04450000,2015,117,0,0,11,102,3,1
MA,abby kelley foster charter public (district),04450000,2016,91,0,91,NA,NA,NA,NA
MA,abby kelley foster charter public (district),04450000,2017,105,0,105,NA,NA,NA,NA
MA,abby kelley foster charter public (district),04450000,2018,107,0,0,6,98,3,0
MA,foxborough regional charter (district),04460000,2013,92,29,63,NA,NA,NA,NA
MA,foxborough regional charter (district),04460000,2014,86,0,0,52,24,9,1
MA,foxborough regional charter,04460000,2015,78,0,78,NA,NA,NA,NA
MA,foxborough regional charter (district),04460000,2016,NA,NA,NA,NA,NA,NA,NA
MA,foxborough regional charter (district),04460000,2017,NA,NA,NA,NA,NA,NA,NA
MA,foxborough regional charter (district),04460000,2018,NA,NA,NA,NA,NA,NA,NA
MA,benjamin franklin classical charter public (district),04470000,2013,NA,NA,NA,NA,NA,NA,NA
MA,benjamin franklin classical charter public (district),04470000,2014,NA,NA,NA,NA,NA,NA,NA
MA,benjamin franklin classical charter public,04470000,2015,NA,NA,NA,NA,NA,NA,NA
MA,benjamin franklin classical charter public (district),04470000,2016,NA,NA,NA,NA,NA,NA,NA
MA,benjamin franklin classical charter public (district),04470000,2017,NA,NA,NA,NA,NA,NA,NA
MA,benjamin franklin classical charter public (district),04470000,2018,NA,NA,NA,NA,NA,NA,NA
MA,gloucester community arts charter (district),04480000,2013,NA,NA,NA,NA,NA,NA,NA
MA,boston collegiate charter (district),04490000,2013,60,11,49,NA,NA,NA,NA
MA,boston collegiate charter (district),04490000,2014,62,0,62,NA,NA,NA,NA
MA,boston collegiate charter,04490000,2015,63,0,63,NA,NA,NA,NA
MA,boston collegiate charter (district),04490000,2016,55,0,55,NA,NA,NA,NA
MA,boston collegiate charter (district),04490000,2017,NA,NA,NA,NA,NA,NA,NA
MA,boston collegiate charter (district),04490000,2018,NA,NA,NA,NA,NA,NA,NA
MA,hilltown cooperative charter  public (district),04500000,2013,NA,NA,NA,NA,NA,NA,NA
MA,hilltown cooperative charter  public (district),04500000,2014,NA,NA,NA,NA,NA,NA,NA
MA,hilltown cooperative charter  public,04500000,2015,NA,NA,NA,NA,NA,NA,NA
MA,hilltown cooperative charter public (district),04500000,2016,NA,NA,NA,NA,NA,NA,NA
MA,hilltown cooperative charter public (district),04500000,2017,NA,NA,NA,NA,NA,NA,NA
MA,hilltown cooperative charter public (district),04500000,2018,NA,NA,NA,NA,NA,NA,NA
MA,edward m. kennedy academy for health careers (horace mann charter school),04520000,2013,27,1,0,7,19,0,0
MA,edward m. kennedy academy for health careers (horace mann charter school),04520000,2014,28,0,28,NA,NA,NA,NA
MA,edward m. kennedy academy for health careers,04520000,2015,27,3,24,NA,NA,NA,NA
MA,edward m. kennedy academy for health careers (horace mann charter) (district),04520000,2016,26,1,25,NA,NA,NA,NA
MA,edward m. kennedy academy for health careers (horace mann charter) (district),04520000,2017,28,4,24,NA,NA,NA,NA
MA,edward m. kennedy academy for health careers (horace mann charter) (district),04520000,2018,33,2,31,NA,NA,NA,NA
